pruning_method,search_type,layers,size,amount,baseline_mAP50_95,pruned_mAP50_95,drop_mAP50_95,baseline_mAP50,pruned_mAP50,drop_mAP50,baseline_latency_ms,pruned_latency_ms,baseline_fps,pruned_fps,zero_percent,model_path,source_csv
l2_structured,new_top6_combo,"20,10,8",3,0.1,0.506632,0.355927,0.150705,0.690055,0.510865,0.179190,1.334439,1.359202,749.378412,735.726036,3.101413,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_10_8_amt_0p10/yolo26n_l2_combo_20_10_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_10_8_amt_0p10/structured_pruning_summary.csv
l2_structured,new_top6_combo,"7,8,17",3,0.1,0.506632,0.355531,0.151101,0.690055,0.513649,0.176406,1.441418,1.427947,693.761149,700.306228,2.821857,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_7_8_17_amt_0p10/yolo26n_l2_combo_7_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_7_8_17_amt_0p10/structured_pruning_summary.csv
l2_structured,new_top6_combo,"20,22",2,0.1,0.506632,0.354291,0.152341,0.690055,0.526529,0.163526,1.377324,1.285785,726.045826,777.734728,2.570992,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_22_amt_0p10/yolo26n_l2_combo_20_22_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_22_amt_0p10/structured_pruning_summary.csv
l2_structured,new_top6_combo,"7,10,8",3,0.1,0.506632,0.349366,0.157266,0.690055,0.485491,0.204564,1.392009,1.347394,718.386277,742.173201,3.731456,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_7_10_8_amt_0p10/yolo26n_l2_combo_7_10_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_7_10_8_amt_0p10/structured_pruning_summary.csv
l2_structured,new_top6_combo,"20,7,22",3,0.1,0.506632,0.348820,0.157812,0.690055,0.513002,0.177053,1.374785,1.291784,727.386540,774.123023,3.831078,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_7_22_amt_0p10/yolo26n_l2_combo_20_7_22_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_7_22_amt_0p10/structured_pruning_summary.csv
l2_structured,new_top6_combo,22,1,0.2,0.506632,0.348809,0.157823,0.690055,0.517914,0.172141,1.378235,1.336997,725.565529,747.944689,3.887158,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p20/combo_22_amt_0p20/yolo26n_l2_combo_22_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p20/combo_22_amt_0p20/structured_pruning_summary.csv
l2_structured,new_top6_combo,"20,22",2,0.2,0.506632,0.348328,0.158304,0.690055,0.517314,0.172741,1.341381,1.299123,745.500132,769.749874,5.147243,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p20/combo_20_22_amt_0p20/yolo26n_l2_combo_20_22_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p20/combo_20_22_amt_0p20/structured_pruning_summary.csv
l2_structured,new_top6_combo,"7,10",2,0.2,0.506632,0.347581,0.159052,0.690055,0.482036,0.208019,1.412742,1.359135,707.843388,735.762320,4.549510,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p20/combo_7_10_amt_0p20/yolo26n_l2_combo_7_10_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p20/combo_7_10_amt_0p20/structured_pruning_summary.csv
l2_structured,new_top6_combo,"10,8,17",3,0.1,0.506632,0.345392,0.161241,0.690055,0.508636,0.181420,1.350411,1.304292,740.515408,766.699594,2.616765,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_10_8_17_amt_0p10/yolo26n_l2_combo_10_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_10_8_17_amt_0p10/structured_pruning_summary.csv
l2_structured,new_top6_combo,"22,17",2,0.1,0.506632,0.344446,0.162186,0.690055,0.544271,0.145785,1.316153,1.386891,759.789959,721.037450,2.086344,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_22_17_amt_0p10/yolo26n_l2_combo_22_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_22_17_amt_0p10/structured_pruning_summary.csv
l2_structured,new_top6_combo,"22,10",2,0.1,0.506632,0.342008,0.164624,0.690055,0.505811,0.184244,1.395491,1.314545,716.593501,760.719317,2.995943,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_22_10_amt_0p10/yolo26n_l2_combo_22_10_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_22_10_amt_0p10/structured_pruning_summary.csv
l2_structured,new_top6_combo,"7,22,10",3,0.1,0.506632,0.335385,0.171248,0.690055,0.493036,0.197019,1.396416,1.424970,716.119166,701.769199,4.256029,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_7_22_10_amt_0p10/yolo26n_l2_combo_7_22_10_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_7_22_10_amt_0p10/structured_pruning_summary.csv
l2_structured,new_top6_combo,"7,22,17",3,0.1,0.506632,0.330787,0.175845,0.690055,0.514580,0.175476,1.338630,1.311243,747.032535,762.634978,3.346430,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_7_22_17_amt_0p10/yolo26n_l2_combo_7_22_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_7_22_17_amt_0p10/structured_pruning_summary.csv
l2_structured,new_top6_combo,"20,10",2,0.2,0.506632,0.329753,0.176879,0.690055,0.490498,0.199557,1.326792,1.354074,753.697797,738.512278,3.337890,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p20/combo_20_10_amt_0p20/yolo26n_l2_combo_20_10_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p20/combo_20_10_amt_0p20/structured_pruning_summary.csv
l2_structured,new_top6_combo,"20,7,8,17",4,0.1,0.506632,0.328111,0.178522,0.690055,0.494217,0.195839,1.385153,1.318409,721.941875,758.490239,3.451900,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_7_8_17_amt_0p10/yolo26n_l2_combo_20_7_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_7_8_17_amt_0p10/structured_pruning_summary.csv
l2_structured,new_top6_combo,"22,8",2,0.1,0.506632,0.322634,0.183999,0.690055,0.481647,0.208409,1.455190,1.426804,687.195435,700.866898,3.357200,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_22_8_amt_0p10/yolo26n_l2_combo_22_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_22_8_amt_0p10/structured_pruning_summary.csv
l2_structured,new_top6_combo,"20,22,17",3,0.1,0.506632,0.320785,0.185847,0.690055,0.512244,0.177811,1.298587,1.304941,770.067936,766.317969,2.716387,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_22_17_amt_0p10/yolo26n_l2_combo_20_22_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_22_17_amt_0p10/structured_pruning_summary.csv
l2_structured,new_top6_combo,"20,22,10",3,0.1,0.506632,0.320624,0.186008,0.690055,0.476723,0.213332,1.329341,1.329736,752.252501,752.029165,3.625986,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_22_10_amt_0p10/yolo26n_l2_combo_20_22_10_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_22_10_amt_0p10/structured_pruning_summary.csv
