pruning_method,search_type,layers,size,amount,baseline_mAP50_95,pruned_mAP50_95,drop_mAP50_95,baseline_mAP50,pruned_mAP50,drop_mAP50,baseline_latency_ms,pruned_latency_ms,baseline_fps,pruned_fps,zero_percent,model_path,source_csv
l2_structured,single_layer_sweep,9,1,0.1,0.506632,0.470803,0.035829,0.690055,0.642084,0.047972,1.831570,1.770207,545.979806,564.905600,0.700174,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_9_amt_0p10/yolo26n_l2_layer_9_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_9_amt_0p10/structured_pruning_summary.csv
l2_structured,single_layer_sweep,13,1,0.1,0.506632,0.470154,0.036479,0.690055,0.638727,0.051328,1.631259,1.487847,613.023555,672.111972,0.492852,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_13_amt_0p10/yolo26n_l2_layer_13_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_13_amt_0p10/structured_pruning_summary.csv
l2_structured,single_layer_sweep,5,1,0.05,0.506632,0.468495,0.038137,0.690055,0.632627,0.057428,1.369527,1.295462,730.179170,771.925348,0.290915,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_5_amt_0p05/yolo26n_l2_layer_5_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_5_amt_0p05/structured_pruning_summary.csv
l2_structured,single_layer_sweep,16,1,0.05,0.506632,0.467004,0.039628,0.690055,0.650860,0.039195,1.416992,1.595728,705.720076,626.673115,0.074170,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_16_amt_0p05/yolo26n_l2_layer_16_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_16_amt_0p05/structured_pruning_summary.csv
l2_structured,single_layer_sweep,10,1,0.1,0.506632,0.466356,0.040276,0.690055,0.637345,0.052710,1.476986,1.377728,677.054631,725.832778,1.055120,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_10_amt_0p10/yolo26n_l2_layer_10_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_10_amt_0p10/structured_pruning_summary.csv
l2_structured,single_layer_sweep,22,1,0.05,0.506632,0.466189,0.040443,0.690055,0.658617,0.031438,1.697359,1.298156,589.150708,770.323390,0.950155,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_22_amt_0p05/yolo26n_l2_layer_22_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_22_amt_0p05/structured_pruning_summary.csv
l2_structured,single_layer_sweep,4,1,0.05,0.506632,0.466020,0.040612,0.690055,0.641876,0.048179,1.290379,1.467848,774.966404,681.269484,0.056669,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_4_amt_0p05/yolo26n_l2_layer_4_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_4_amt_0p05/structured_pruning_summary.csv
l2_structured,single_layer_sweep,20,1,0.2,0.506632,0.459252,0.047380,0.690055,0.668721,0.021334,1.728571,1.563211,578.512643,639.709057,1.260212,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_20_amt_0p20/yolo26n_l2_layer_20_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_20_amt_0p20/structured_pruning_summary.csv
l2_structured,single_layer_sweep,20,1,0.3,0.506632,0.449436,0.057196,0.690055,0.661627,0.028428,1.714969,1.371127,583.101072,729.326797,1.841790,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_20_amt_0p30/yolo26n_l2_layer_20_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_20_amt_0p30/structured_pruning_summary.csv
l2_structured,single_layer_sweep,3,1,0.05,0.506632,0.442196,0.064437,0.690055,0.594305,0.095750,1.725287,1.706421,579.613762,586.021903,0.072823,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_3_amt_0p05/yolo26n_l2_layer_3_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_3_amt_0p05/structured_pruning_summary.csv
l2_structured,single_layer_sweep,20,1,0.4,0.506632,0.441846,0.064786,0.690055,0.656143,0.033912,1.470176,1.299574,680.190793,769.483109,2.471833,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_20_amt_0p40/yolo26n_l2_layer_20_amt_0p40.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_20_amt_0p40/structured_pruning_summary.csv
l2_structured,single_layer_sweep,8,1,0.1,0.506632,0.441743,0.064889,0.690055,0.607205,0.082850,1.365541,1.270385,732.310735,787.162751,1.416376,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_8_amt_0p10/yolo26n_l2_layer_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_8_amt_0p10/structured_pruning_summary.csv
l2_structured,single_layer_sweep,17,1,0.2,0.506632,0.437900,0.068732,0.690055,0.647309,0.042746,1.319447,1.288513,757.893138,776.088462,0.315148,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_17_amt_0p20/yolo26n_l2_layer_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_17_amt_0p20/structured_pruning_summary.csv
l2_structured,single_layer_sweep,0,1,0.1,0.506632,0.436055,0.070578,0.690055,0.591533,0.098523,1.331008,1.295497,751.310355,771.904672,0.002398,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_0_amt_0p10/yolo26n_l2_layer_0_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_0_amt_0p10/structured_pruning_summary.csv
l2_structured,single_layer_sweep,0,1,0.05,0.506632,0.431097,0.075536,0.690055,0.586205,0.103850,1.334872,1.403036,749.135260,712.739838,0.001262,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_0_amt_0p05/yolo26n_l2_layer_0_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_0_amt_0p05/structured_pruning_summary.csv
l2_structured,single_layer_sweep,5,1,0.1,0.506632,0.430218,0.076415,0.690055,0.574329,0.115726,1.544000,1.504650,647.668250,664.606214,0.630169,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_5_amt_0p10/yolo26n_l2_layer_5_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_5_amt_0p10/structured_pruning_summary.csv
l2_structured,single_layer_sweep,20,1,0.5,0.506632,0.414334,0.092298,0.690055,0.633618,0.056437,1.558217,1.567433,641.759122,637.985854,3.101876,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_20_amt_0p50/yolo26n_l2_layer_20_amt_0p50.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_20_amt_0p50/structured_pruning_summary.csv
l2_structured,single_layer_sweep,0,1,0.2,0.506632,0.408297,0.098335,0.690055,0.554118,0.135937,1.347163,1.288561,742.300667,776.059297,0.003534,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_0_amt_0p20/yolo26n_l2_layer_0_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_0_amt_0p20/structured_pruning_summary.csv
l2_structured,single_layer_sweep,7,1,0.3,0.506632,0.400544,0.106088,0.690055,0.542778,0.147277,1.614797,1.592674,619.272864,627.875042,3.731919,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_7_amt_0p30/yolo26n_l2_layer_7_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_7_amt_0p30/structured_pruning_summary.csv
l2_structured,single_layer_sweep,3,1,0.1,0.506632,0.399342,0.107291,0.690055,0.535521,0.154534,1.487766,1.370071,672.148857,729.889342,0.145521,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_3_amt_0p10/yolo26n_l2_layer_3_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_3_amt_0p10/structured_pruning_summary.csv
l2_structured,single_layer_sweep,22,1,0.1,0.506632,0.396377,0.110255,0.690055,0.581774,0.108281,1.733779,1.385016,576.774862,722.013562,1.940949,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_22_amt_0p10/yolo26n_l2_layer_22_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_22_amt_0p10/structured_pruning_summary.csv
l2_structured,single_layer_sweep,17,1,0.3,0.506632,0.393897,0.112736,0.690055,0.611630,0.078425,1.320114,1.298342,757.510257,770.213072,0.460542,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_17_amt_0p30/yolo26n_l2_layer_17_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_17_amt_0p30/structured_pruning_summary.csv
l2_structured,single_layer_sweep,16,1,0.1,0.506632,0.391477,0.115156,0.690055,0.568352,0.121704,1.296893,1.334132,771.073822,749.551227,0.146867,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_16_amt_0p10/yolo26n_l2_layer_16_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_16_amt_0p10/structured_pruning_summary.csv
