pruning_method,search_type,layers,size,amount,baseline_mAP50_95,pruned_mAP50_95,drop_mAP50_95,baseline_mAP50,pruned_mAP50,drop_mAP50,baseline_latency_ms,pruned_latency_ms,baseline_fps,pruned_fps,zero_percent,model_path,source_csv
l1_unstructured,new_top6_combo,"20,22",2,0.2,0.506632,0.507102,-0.000470,0.690055,0.690206,-0.000151,1.353549,1.311958,738.798688,762.219427,5.110432,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_22_amt_0p20/yolo26n_l1_combo_20_22_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_22_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,22,10,8",4,0.1,0.506632,0.505731,0.000901,0.690055,0.687600,0.002455,1.430625,1.482790,698.995054,674.404283,5.041353,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_10_8_amt_0p10/yolo26n_l1_combo_20_22_10_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_10_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,22,10,17",5,0.1,0.506632,0.505267,0.001365,0.690055,0.687989,0.002066,1.373219,1.266241,728.215870,789.738985,4.989733,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_22_10_17_amt_0p10/yolo26n_l1_combo_20_7_22_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_22_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"10,8",2,0.2,0.506632,0.505126,0.001506,0.690055,0.686072,0.003983,1.393075,1.319747,717.836250,757.720912,4.972652,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_10_8_amt_0p20/yolo26n_l1_combo_10_8_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_10_8_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,10,17",3,0.2,0.506632,0.507481,-0.000849,0.690055,0.689200,0.000855,1.288605,1.308381,776.033216,764.303265,4.869244,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_10_17_amt_0p20/yolo26n_l1_combo_7_10_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_10_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,22,10",4,0.1,0.506632,0.506031,0.000601,0.690055,0.689319,0.000736,1.406592,1.392114,710.937962,718.331992,4.834662,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_22_10_amt_0p10/yolo26n_l1_combo_20_7_22_10_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_22_10_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,22,8,17",4,0.1,0.506632,0.506161,0.000471,0.690055,0.688612,0.001443,1.333098,1.304722,750.132568,766.446905,4.777952,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_8_17_amt_0p10/yolo26n_l1_combo_7_22_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_8_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,22,8",3,0.1,0.506632,0.506318,0.000314,0.690055,0.688837,0.001218,1.325454,1.315959,754.458310,759.902206,4.622881,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_8_amt_0p10/yolo26n_l1_combo_7_22_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"22,10,8,17",4,0.1,0.506632,0.505905,0.000727,0.690055,0.687549,0.002506,1.480215,1.442077,675.577371,693.444359,4.576057,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_10_8_17_amt_0p10/yolo26n_l1_combo_22_10_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_10_8_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,10",2,0.2,0.506632,0.506683,-0.000051,0.690055,0.689007,0.001048,1.406484,1.321126,710.992835,756.929904,4.559060,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_10_amt_0p20/yolo26n_l1_combo_7_10_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_10_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,10,8,17",5,0.1,0.506632,0.506188,0.000445,0.690055,0.688094,0.001961,1.361077,1.301561,734.712220,768.307963,4.502434,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_10_8_17_amt_0p10/yolo26n_l1_combo_20_7_10_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_10_8_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,8,17",3,0.2,0.506632,0.504697,0.001935,0.690055,0.688309,0.001746,1.322368,1.269046,756.219347,787.993723,4.445976,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_8_17_amt_0p20/yolo26n_l1_combo_20_8_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_8_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"22,10,8",3,0.1,0.506632,0.505810,0.000822,0.690055,0.687699,0.002356,1.421093,1.361843,703.683881,734.298909,4.420986,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_10_8_amt_0p10/yolo26n_l1_combo_22_10_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_10_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,22,10,17",4,0.1,0.506632,0.505182,0.001451,0.690055,0.688084,0.001972,1.391064,1.367012,718.874402,731.522304,4.369366,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_10_17_amt_0p10/yolo26n_l1_combo_7_22_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,10,8",4,0.1,0.506632,0.506218,0.000414,0.690055,0.688092,0.001964,1.372500,1.331718,728.597407,750.909480,4.347363,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_10_8_amt_0p10/yolo26n_l1_combo_20_7_10_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_10_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,22,10",3,0.1,0.506632,0.506041,0.000591,0.690055,0.689346,0.000709,1.343003,1.293642,744.600222,773.011451,4.214295,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_10_amt_0p10/yolo26n_l1_combo_7_22_10_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_10_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"22,17",2,0.2,0.506632,0.506573,0.000059,0.690055,0.689427,0.000628,1.317674,1.309991,758.912815,763.363901,4.179924,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_17_amt_0p20/yolo26n_l1_combo_22_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,22,8,17",4,0.1,0.506632,0.505952,0.000681,0.690055,0.688638,0.001417,1.332578,1.280844,750.425325,780.735500,4.157627,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_8_17_amt_0p10/yolo26n_l1_combo_20_22_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_8_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,8",2,0.2,0.506632,0.505266,0.001366,0.690055,0.688996,0.001059,1.384398,1.339648,722.335798,746.464929,4.135792,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_8_amt_0p20/yolo26n_l1_combo_20_8_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_8_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,17",3,0.2,0.506632,0.506691,-0.000058,0.690055,0.690621,-0.000566,1.387254,1.349755,720.848355,740.875339,4.032384,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_7_17_amt_0p20/yolo26n_l1_combo_20_7_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_7_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,22,8",3,0.1,0.506632,0.506413,0.000219,0.690055,0.688741,0.001314,1.384826,1.361462,722.112447,734.504503,4.002556,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_8_amt_0p10/yolo26n_l1_combo_20_22_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,22,17",4,0.1,0.506632,0.506687,-0.000055,0.690055,0.689656,0.000400,1.454860,1.293194,687.351589,773.279298,3.950936,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_22_17_amt_0p10/yolo26n_l1_combo_20_7_22_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_22_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,10,8,17",4,0.1,0.506632,0.506144,0.000489,0.690055,0.688155,0.001900,1.387371,1.319952,720.787929,757.603478,3.882067,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_10_8_17_amt_0p10/yolo26n_l1_combo_7_10_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_10_8_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,22,1,0.2,0.506632,0.507116,-0.000484,0.690055,0.689970,0.000086,1.401001,1.375075,713.775489,727.232825,3.869741,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_amt_0p20/yolo26n_l1_combo_22_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,22",3,0.1,0.506632,0.506925,-0.000293,0.690055,0.689701,0.000354,1.365073,1.264629,732.561532,790.745840,3.795865,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_22_amt_0p10/yolo26n_l1_combo_20_7_22_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_22_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,22,10,17",4,0.1,0.506632,0.505268,0.001365,0.690055,0.688167,0.001888,1.324317,1.308831,755.106464,764.040781,3.749041,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_10_17_amt_0p10/yolo26n_l1_combo_20_22_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,10,8",3,0.1,0.506632,0.506126,0.000506,0.690055,0.688122,0.001933,1.376076,1.332529,726.703945,750.452745,3.726997,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_10_8_amt_0p10/yolo26n_l1_combo_7_10_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_10_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7",2,0.2,0.506632,0.507151,-0.000519,0.690055,0.690411,-0.000356,1.284137,1.317662,778.732826,758.919788,3.722201,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_7_amt_0p20/yolo26n_l1_combo_20_7_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_7_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,10,17",3,0.2,0.506632,0.507164,-0.000532,0.690055,0.689185,0.000870,1.334681,1.328788,749.242788,752.565530,3.628552,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_10_17_amt_0p20/yolo26n_l1_combo_20_10_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_10_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,22,10",3,0.1,0.506632,0.506132,0.000500,0.690055,0.689120,0.000935,1.378329,1.406221,725.516380,711.125853,3.593971,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_10_amt_0p10/yolo26n_l1_combo_20_22_10_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_10_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"22,8,17",3,0.1,0.506632,0.506187,0.000445,0.690055,0.688847,0.001208,1.298793,1.386698,769.945372,721.137774,3.537260,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_8_17_amt_0p10/yolo26n_l1_combo_22_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_8_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,8,17",4,0.1,0.506632,0.506280,0.000353,0.690055,0.688675,0.001380,1.418384,1.341014,705.027840,745.704121,3.463637,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_8_17_amt_0p10/yolo26n_l1_combo_20_7_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_8_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"22,8",2,0.1,0.506632,0.506457,0.000176,0.690055,0.688896,0.001159,1.437259,1.349024,695.768932,741.276859,3.382189,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_8_amt_0p10/yolo26n_l1_combo_22_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,22,17",3,0.1,0.506632,0.506694,-0.000062,0.690055,0.689710,0.000345,1.345646,1.312195,743.137359,762.081945,3.330569,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_17_amt_0p10/yolo26n_l1_combo_7_22_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,10",2,0.2,0.506632,0.507197,-0.000565,0.690055,0.689075,0.000980,1.352099,1.308793,739.590994,764.062884,3.318369,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_10_amt_0p20/yolo26n_l1_combo_20_10_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_10_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,8",3,0.1,0.506632,0.506614,0.000018,0.690055,0.688927,0.001129,1.346350,1.364346,742.748781,732.952090,3.308567,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_8_amt_0p10/yolo26n_l1_combo_20_7_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,10,8,17",4,0.1,0.506632,0.506213,0.000419,0.690055,0.687952,0.002103,1.332407,1.334708,750.521550,749.227356,3.261743,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_10_8_17_amt_0p10/yolo26n_l1_combo_20_10_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_10_8_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"8,17",2,0.2,0.506632,0.504647,0.001986,0.690055,0.688423,0.001632,1.368048,1.327133,730.968652,753.504233,3.205284,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_8_17_amt_0p20/yolo26n_l1_combo_8_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_8_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,22",2,0.1,0.506632,0.506846,-0.000214,0.690055,0.689657,0.000398,1.357465,1.297598,736.667040,770.654885,3.175499,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_amt_0p10/yolo26n_l1_combo_7_22_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"22,10,17",3,0.1,0.506632,0.505242,0.001391,0.690055,0.688325,0.001730,1.373676,1.311217,727.973578,762.650111,3.128675,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_10_17_amt_0p10/yolo26n_l1_combo_22_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,10,8",3,0.1,0.506632,0.505925,0.000707,0.690055,0.687826,0.002229,1.359836,1.331394,735.382854,751.092530,3.106672,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_10_8_amt_0p10/yolo26n_l1_combo_20_10_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_10_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,10,17",4,0.1,0.506632,0.504982,0.001651,0.690055,0.688072,0.001983,1.399260,1.319954,714.663596,757.602103,3.055052,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_10_17_amt_0p10/yolo26n_l1_combo_20_7_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"22,10",2,0.1,0.506632,0.506204,0.000428,0.690055,0.689285,0.000770,1.358098,1.362058,736.323894,734.183087,2.973604,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_10_amt_0p10/yolo26n_l1_combo_22_10_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_10_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,10",3,0.1,0.506632,0.505845,0.000787,0.690055,0.689432,0.000624,1.332810,1.362659,750.294562,733.859570,2.899981,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_10_amt_0p10/yolo26n_l1_combo_20_7_10_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_10_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,8,1,0.2,0.506632,0.505200,0.001432,0.690055,0.688980,0.001075,1.364295,1.326022,732.979114,754.135129,2.895101,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_8_amt_0p20/yolo26n_l1_combo_8_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_8_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,8,17",3,0.1,0.506632,0.506402,0.000230,0.690055,0.688747,0.001308,1.341250,1.326417,745.573386,753.910745,2.843271,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_8_17_amt_0p10/yolo26n_l1_combo_7_8_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_8_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,17",2,0.2,0.506632,0.506703,-0.000070,0.690055,0.690518,-0.000463,1.338819,1.321763,746.926815,756.565260,2.791692,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_17_amt_0p20/yolo26n_l1_combo_7_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,22,17",3,0.1,0.506632,0.506135,0.000497,0.690055,0.688675,0.001381,1.315122,1.356055,760.385975,737.433119,2.710245,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_17_amt_0p10/yolo26n_l1_combo_20_22_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_17_amt_0p10/unstructured_pruning_summary.csv
