pruning_method,search_type,layers,size,amount,baseline_mAP50_95,pruned_mAP50_95,drop_mAP50_95,baseline_mAP50,pruned_mAP50,drop_mAP50,baseline_latency_ms,pruned_latency_ms,baseline_fps,pruned_fps,zero_percent,model_path,source_csv
l1_unstructured,single_layer_sweep,10,1,0.2,0.506632,0.507033,-0.000401,0.690055,0.688809,0.001246,1.413237,1.397282,707.595394,715.675237,2.077678,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_10_amt_0p20/yolo26n_l1_layer_10_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_10_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,9,1,0.3,0.506632,0.507942,-0.001310,0.690055,0.692962,-0.002906,1.454735,1.470111,687.410387,680.220690,2.067959,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p30/yolo26n_l1_layer_9_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p30/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,13,1,0.4,0.506632,0.498967,0.007666,0.690055,0.681398,0.008657,1.436685,1.341911,696.046816,745.205894,1.998922,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_13_amt_0p40/yolo26n_l1_layer_13_amt_0p40.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_13_amt_0p40/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,19,1,0.5,0.506632,0.485244,0.021388,0.690055,0.665767,0.024288,1.496596,1.471408,668.182797,679.621037,1.981800,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_19_amt_0p50/yolo26n_l1_layer_19_amt_0p50.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_19_amt_0p50/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,22,1,0.1,0.506632,0.506280,0.000353,0.690055,0.689161,0.000894,1.345937,1.331548,742.977012,751.005787,1.934807,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_22_amt_0p10/yolo26n_l1_layer_22_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_22_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,5,1,0.3,0.506632,0.507829,-0.001197,0.690055,0.689622,0.000434,1.371495,1.273069,729.131482,785.503189,1.861184,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_5_amt_0p30/yolo26n_l1_layer_5_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_5_amt_0p30/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,20,1,0.3,0.506632,0.506551,0.000081,0.690055,0.689915,0.000140,1.413707,1.356166,707.360365,737.372634,1.861184,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_20_amt_0p30/yolo26n_l1_layer_20_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_20_amt_0p30/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,6,1,0.5,0.506632,0.482912,0.023720,0.690055,0.653602,0.036453,1.430721,1.330475,698.948230,751.611284,1.809480,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_6_amt_0p50/yolo26n_l1_layer_6_amt_0p50.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_6_amt_0p50/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,19,1,0.4,0.506632,0.497446,0.009187,0.690055,0.677813,0.012243,1.451682,1.504492,688.855952,664.676283,1.585330,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_19_amt_0p40/yolo26n_l1_layer_19_amt_0p40.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_19_amt_0p40/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,13,1,0.3,0.506632,0.503810,0.002823,0.690055,0.688937,0.001119,1.317628,1.331687,758.939766,750.927347,1.499339,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_13_amt_0p30/yolo26n_l1_layer_13_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_13_amt_0p30/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,8,1,0.1,0.506632,0.506399,0.000233,0.690055,0.688910,0.001145,1.450892,1.411809,689.231282,708.311152,1.447508,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_8_amt_0p10/yolo26n_l1_layer_8_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_8_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,6,1,0.4,0.506632,0.491914,0.014718,0.690055,0.671179,0.018876,1.312999,1.390029,761.615280,719.409604,1.447508,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_6_amt_0p40/yolo26n_l1_layer_6_amt_0p40.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_6_amt_0p40/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,9,1,0.2,0.506632,0.506601,0.000031,0.690055,0.689443,0.000612,1.286747,1.272844,777.153393,785.641961,1.378682,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p20/yolo26n_l1_layer_9_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,5,1,0.2,0.506632,0.508301,-0.001669,0.690055,0.690640,-0.000585,1.321787,1.323555,756.551527,755.540771,1.240818,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_5_amt_0p20/yolo26n_l1_layer_5_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_5_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,7,1,0.1,0.506632,0.506839,-0.000206,0.690055,0.689900,0.000155,1.443673,1.330049,692.677398,751.851911,1.240818,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_7_amt_0p10/yolo26n_l1_layer_7_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_7_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,20,1,0.2,0.506632,0.506573,0.000059,0.690055,0.689777,0.000278,1.373080,1.327986,728.289430,753.019857,1.240818,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_20_amt_0p20/yolo26n_l1_layer_20_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_20_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,19,1,0.3,0.506632,0.502918,0.003714,0.690055,0.688000,0.002056,1.402649,1.356543,712.936573,737.167779,1.189155,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_19_amt_0p30/yolo26n_l1_layer_19_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_19_amt_0p30/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,6,1,0.3,0.506632,0.505153,0.001480,0.690055,0.685929,0.004127,1.353306,1.357870,738.931081,736.447604,1.085747,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_6_amt_0p30/yolo26n_l1_layer_6_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_6_amt_0p30/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,10,1,0.1,0.506632,0.505913,0.000719,0.690055,0.689404,0.000652,1.369901,1.286948,729.979866,777.031955,1.038923,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_10_amt_0p10/yolo26n_l1_layer_10_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_10_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,13,1,0.2,0.506632,0.504470,0.002163,0.690055,0.687800,0.002255,1.382476,1.346043,723.339728,742.918125,0.999545,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_13_amt_0p20/yolo26n_l1_layer_13_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_13_amt_0p20/unstructured_pruning_summary.csv
