method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.231161,1.015229,0.071974,1.318364,758.515717,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_6_16_amt_0p10/yolo26n_l2_combo_10_6_16_amt_0p10.pt,val,4.727443,2376981,36952,1.554577,0.163295,0.252023,0.343338,0.438032,0.252169,0.990316,0.072902,1.315387,760.232355,"10,6,16",0.1,mask-based structured pruning; architecture shape unchanged
