step,operation_index,selected_group_id,selected_root_module,module_name,module_type,handler,is_out_channel_prune,index_count,indices,current_out_channels,projected_out_channels
105,4,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,27,,
105,5,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,27,,
105,6,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,27,,
105,7,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,27,,
105,8,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,27,,
105,9,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,27,,
105,10,DG032,model.6.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,27,,
105,11,DG032,model.6.m.0.cv1.conv,model.6.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,27,,
105,12,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,27,,
105,13,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,27,31,30
105,14,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,27,,
105,15,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,27,31,30
106,1,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_out_channels,True,1,2,12,11
106,2,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.bn,BatchNorm2d,prune_out_channels,True,1,2,,
106,3,DG014,model.16.m.0.m.1.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,2,,
106,4,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_in_channels,False,1,2,,
107,1,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,0,13,12
107,2,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,0,,
107,3,DG013,model.16.m.0.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,0,,
107,4,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv2.conv,Conv2d,prune_in_channels,False,1,0,,
108,1,DG006,model.13.m.0.cv1.conv,model.13.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,13,30,29
108,2,DG006,model.13.m.0.cv1.conv,model.13.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,13,,
108,3,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,13,,
108,4,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,13,,
108,5,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,13,,
108,6,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,13,,
108,7,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,13,,
108,8,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,13,,
108,9,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,13,,
108,10,DG006,model.13.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,13,,
108,11,DG006,model.13.m.0.cv1.conv,model.13.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,13,,
108,12,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,13,,
108,13,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,13,30,29
108,14,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,13,,
108,15,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,13,30,29
109,1,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,11,12,11
109,2,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,11,,
109,3,DG013,model.16.m.0.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,11,,
109,4,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv2.conv,Conv2d,prune_in_channels,False,1,11,,
110,1,DG007,model.13.m.0.cv2.conv,model.13.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,9,32,31
110,2,DG007,model.13.m.0.cv2.conv,model.13.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,9,,
110,3,DG007,model.13.m.0.cv2.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,9,,
110,4,DG007,model.13.m.0.cv2.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,38,,
110,5,DG007,model.13.m.0.cv2.conv,model.13.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,38,,
111,1,DG017,model.19.m.0.cv1.conv,model.19.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,5,25,24
111,2,DG017,model.19.m.0.cv1.conv,model.19.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,5,,
111,3,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,5,,
111,4,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,5,,
111,5,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,5,,
111,6,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,5,,
111,7,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,5,,
111,8,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,5,,
111,9,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,5,,
111,10,DG017,model.19.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,5,,
111,11,DG017,model.19.m.0.cv1.conv,model.19.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,5,,
111,12,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,5,,
111,13,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,5,25,24
111,14,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,5,,
111,15,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,5,25,24
112,1,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_out_channels,True,1,2,11,10
112,2,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.bn,BatchNorm2d,prune_out_channels,True,1,2,,
112,3,DG014,model.16.m.0.m.1.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,2,,
112,4,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_in_channels,False,1,2,,
113,1,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_out_channels,True,1,1,10,9
113,2,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.bn,BatchNorm2d,prune_out_channels,True,1,1,,
113,3,DG014,model.16.m.0.m.1.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,1,,
113,4,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_in_channels,False,1,1,,
114,1,DG032,model.6.m.0.cv1.conv,model.6.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,8,30,29
114,2,DG032,model.6.m.0.cv1.conv,model.6.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,8,,
114,3,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,8,,
114,4,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,8,,
114,5,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,8,,
114,6,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,8,,
114,7,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,8,,
114,8,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,8,,
114,9,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,8,,
114,10,DG032,model.6.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,8,,
114,11,DG032,model.6.m.0.cv1.conv,model.6.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,8,,
114,12,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,8,,
114,13,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,8,30,29
114,14,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,8,,
114,15,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,8,30,29
115,1,DG007,model.13.m.0.cv2.conv,model.13.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,19,31,30
115,2,DG007,model.13.m.0.cv2.conv,model.13.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,19,,
115,3,DG007,model.13.m.0.cv2.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,19,,
115,4,DG007,model.13.m.0.cv2.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,48,,
115,5,DG007,model.13.m.0.cv2.conv,model.13.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,48,,
116,1,DG006,model.13.m.0.cv1.conv,model.13.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,24,29,28
116,2,DG006,model.13.m.0.cv1.conv,model.13.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,24,,
116,3,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,24,,
116,4,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,24,,
116,5,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,24,,
116,6,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,24,,
116,7,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,24,,
116,8,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,24,,
116,9,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,24,,
116,10,DG006,model.13.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,24,,
116,11,DG006,model.13.m.0.cv1.conv,model.13.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,24,,
116,12,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,24,,
116,13,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,24,29,28
116,14,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,24,,
116,15,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,24,29,28
117,1,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,2,11,10
117,2,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,2,,
117,3,DG013,model.16.m.0.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,2,,
117,4,DG013,model.16.m.0.m.0.cv1.conv,model.16.m.0.m.0.cv2.conv,Conv2d,prune_in_channels,False,1,2,,
118,1,DG017,model.19.m.0.cv1.conv,model.19.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,3,24,23
118,2,DG017,model.19.m.0.cv1.conv,model.19.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,3,,
118,3,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,3,,
118,4,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,3,,
118,5,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,3,,
118,6,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,3,,
118,7,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,3,,
118,8,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,3,,
118,9,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,3,,
118,10,DG017,model.19.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,3,,
118,11,DG017,model.19.m.0.cv1.conv,model.19.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,3,,
118,12,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,3,,
118,13,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,3,24,23
118,14,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,3,,
118,15,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,3,24,23
119,1,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.conv,Conv2d,prune_out_channels,True,1,3,9,8
119,2,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv1.bn,BatchNorm2d,prune_out_channels,True,1,3,,
119,3,DG014,model.16.m.0.m.1.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,3,,
119,4,DG014,model.16.m.0.m.1.cv1.conv,model.16.m.0.m.1.cv2.conv,Conv2d,prune_in_channels,False,1,3,,
120,1,DG002,model.1.conv,model.1.conv,Conv2d,prune_out_channels,True,1,15,23,22
120,2,DG002,model.1.conv,model.1.bn,BatchNorm2d,prune_out_channels,True,1,15,,
120,3,DG002,model.1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,15,,
120,4,DG002,model.1.conv,model.2.cv1.conv,Conv2d,prune_in_channels,False,1,15,,
121,1,DG017,model.19.m.0.cv1.conv,model.19.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,0,23,22
121,2,DG017,model.19.m.0.cv1.conv,model.19.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,0,,
121,3,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,0,,
121,4,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,0,,
121,5,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,0,,
121,6,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,0,,
121,7,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,0,,
121,8,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,0,,
121,9,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,0,,
121,10,DG017,model.19.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,0,,
121,11,DG017,model.19.m.0.cv1.conv,model.19.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,0,,
121,12,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,0,,
121,13,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,0,23,22
121,14,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,0,,
121,15,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,0,23,22
122,1,DG017,model.19.m.0.cv1.conv,model.19.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,6,22,21
122,2,DG017,model.19.m.0.cv1.conv,model.19.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,6,,
122,3,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,6,,
122,4,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,6,,
122,5,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,6,,
122,6,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,6,,
122,7,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,6,,
122,8,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,6,,
122,9,DG017,model.19.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,6,,
122,10,DG017,model.19.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,6,,
122,11,DG017,model.19.m.0.cv1.conv,model.19.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,6,,
122,12,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,6,,
122,13,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,6,22,21
122,14,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,6,,
122,15,DG017,model.19.m.0.cv1.conv,model.19.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,6,22,21
123,1,DG032,model.6.m.0.cv1.conv,model.6.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,22,29,28
123,2,DG032,model.6.m.0.cv1.conv,model.6.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,22,,
123,3,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,22,,
123,4,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,22,,
123,5,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,22,,
123,6,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,22,,
123,7,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,22,,
123,8,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,22,,
123,9,DG032,model.6.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,22,,
123,10,DG032,model.6.m.0.cv1.conv,<unresolved>,_ConcatOp,prune_out_channels,True,1,22,,
123,11,DG032,model.6.m.0.cv1.conv,model.6.m.0.cv3.conv,Conv2d,prune_in_channels,False,1,22,,
123,12,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.1.cv2.bn,BatchNorm2d,prune_out_channels,True,1,22,,
123,13,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.1.cv2.conv,Conv2d,prune_out_channels,True,1,22,29,28
123,14,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.0.cv2.bn,BatchNorm2d,prune_out_channels,True,1,22,,
123,15,DG032,model.6.m.0.cv1.conv,model.6.m.0.m.0.cv2.conv,Conv2d,prune_out_channels,True,1,22,29,28
124,1,DG006,model.13.m.0.cv1.conv,model.13.m.0.cv1.conv,Conv2d,prune_out_channels,True,1,25,28,27
124,2,DG006,model.13.m.0.cv1.conv,model.13.m.0.cv1.bn,BatchNorm2d,prune_out_channels,True,1,25,,
124,3,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,25,,
124,4,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,25,,
124,5,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.0.cv1.conv,Conv2d,prune_in_channels,False,1,25,,
124,6,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,25,,
124,7,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,25,,
124,8,DG006,model.13.m.0.cv1.conv,model.13.m.0.m.1.cv1.conv,Conv2d,prune_in_channels,False,1,25,,
124,9,DG006,model.13.m.0.cv1.conv,<unresolved>,_ElementWiseOp,prune_out_channels,True,1,25,,
