method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.240142,1.013978,0.069162,1.323282,755.696840,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_22_8_amt_0p20/yolo26n_l1_combo_7_22_8_amt_0p20.pt,val,4.727178,2376981,219778,9.246098,0.505610,0.688690,0.001022,0.001365,0.264301,0.992761,0.047674,1.304736,766.438378,"7,22,8",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
