method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.298221,1.017775,0.082093,1.398089,715.261879,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_7_amt_0p10/yolo26n_l2_combo_20_7_amt_0p10.pt,val,4.726769,2376981,44931,1.890255,0.480049,0.662864,0.026583,0.027191,0.343510,0.990543,0.049695,1.383748,722.674981,"20,7",0.1,mask-based structured pruning; architecture shape unchanged
