model,classes,imgsz,threads,warmup,repeat,benchmark_images,measured_inferences,conf,iou,max_det,output_dims,output_w,output_h,output_c,mean_io_ms,mean_preprocess_ms,mean_inference_ms,mean_postprocess_ms,mean_compute_ms,median_compute_ms,p95_compute_ms,compute_fps,mean_total_ms,median_total_ms,p95_total_ms,total_fps,peak_rss_mib,raw_process_cpu_percent,normalized_board_cpu_percent,logical_cores
2_baseline_full_FP16,11,640,2,5,3,50,150,0.25000000,0.69999999,300,2,8400,15,1,22.62315261,73.26025178,10195.64188120,1.84467451,10270.74680749,10302.23182850,10368.86093730,0.09736390,10293.36996010,10326.47494000,10392.91163790,0.09712322,132.97265625,194.82740754,97.41370377,2
