experiment,domain,checkpoint,accepted_group_count,parameters_before,parameters_after,parameter_reduction_percent,stage_schedule,total_fine_tuning_epochs,map50,map75,map50_95,precision,recall,baseline_map50_95,map50_95_retention_vs_baseline_percent,model,model_sha256
T7_GEN2_6_6_8_10_40,GEN2,best,42,2506140,1098522,56.16677440206852,6-6-8-10-40,70,0.4185231035576678,0.23543803399973293,0.24203691706710403,0.548643205244645,0.3906057013297155,0.29238744923632365,82.77951659664997,experiments/recovery/recovery_56pct/bdd_competitors/T7_bdd_gen2_isomorphic_taylor_taylor50b_70ep_v2/models/final/GEN2_T7_70epoch_best.pth,D5F6FFF1F707C17FE4A01660248862185C1C57AAE7866EAACE7F5923FE0FACF7
T7_GEN2_6_6_8_10_40,GEN2,last,42,2506140,1098522,56.16677440206852,6-6-8-10-40,70,0.418079341446971,0.23623010334125624,0.24191439770860448,0.5450606116682446,0.3886352667126285,0.29238744923632365,82.73761351263609,experiments/recovery/recovery_56pct/bdd_competitors/T7_bdd_gen2_isomorphic_taylor_taylor50b_70ep_v2/models/final/GEN2_T7_70epoch_last.pth,F293BD1B8E3E6A1EA6D26287E4F515CEF87A973DDAF0CC6325DBAEE8191426E9
