method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.245987,1.013577,0.083254,1.342819,744.702232,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_6_13_16_amt_0p10/yolo26n_l2_combo_10_6_13_16_amt_0p10.pt,val,4.728055,2376981,48664,2.047303,0.089572,0.142248,0.417060,0.547807,0.289163,0.990412,0.045102,1.324677,754.901177,"10,6,13,16",0.1,mask-based structured pruning; architecture shape unchanged
