method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.243644,1.013221,0.093803,1.350668,740.374542,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_6_16_amt_0p10/yolo26n_l2_combo_20_10_6_16_amt_0p10.pt,val,4.728055,2376981,51928,2.184620,0.137636,0.226177,0.368996,0.463878,0.270563,0.984639,0.067003,1.322204,756.312862,"20,10,6,16",0.1,mask-based structured pruning; architecture shape unchanged
