method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.253796,1.012143,0.073217,1.339156,746.738920,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_22_10_17_amt_0p20/yolo26n_l1_combo_7_22_10_17_amt_0p20.pt,val,4.727994,2376981,207721,8.738858,0.506945,0.688903,-0.000313,0.001153,0.271165,0.987300,0.049630,1.308096,764.469868,"7,22,10,17",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
