method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.294031,1.017472,0.073650,1.385153,721.941875,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_7_8_17_amt_0p10/yolo26n_l2_combo_20_7_8_17_amt_0p10.pt,val,4.727790,2376981,82051,3.451900,0.328111,0.494217,0.178522,0.195839,0.268765,0.984903,0.064741,1.318409,758.490239,"20,7,8,17",0.1,mask-based structured pruning; architecture shape unchanged
