method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.282736,1.013137,0.079887,1.375760,726.871047,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p20/combo_7_17_amt_0p20/yolo26n_l2_combo_7_17_amt_0p20.pt,val,4.726769,2376981,66243,2.786854,0.408839,0.596856,0.097793,0.093200,0.274534,0.989147,0.047786,1.311467,762.504919,"7,17",0.2,mask-based structured pruning; architecture shape unchanged
