method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.246716,1.015576,0.090987,1.353279,738.946026,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_10_amt_0p20/yolo26n_l1_combo_22_10_amt_0p20.pt,val,4.726974,2376981,141366,5.947292,0.506813,0.688254,-0.000180,0.001801,0.264203,0.988016,0.042766,1.294984,772.210371,"22,10",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
