layer_id,layer_type,conv_name,out_channels,pruned_output_channels,amount,new_zero_weights
8,C3k2,cv1.conv,256,13,0.05,3328
8,C3k2,cv2.conv,256,13,0.05,4992
8,C3k2,m.0.cv1.conv,64,3,0.05,384
8,C3k2,m.0.cv2.conv,64,3,0.05,384
8,C3k2,m.0.cv3.conv,128,6,0.05,768
8,C3k2,m.0.m.0.cv1.conv,64,3,0.05,1728
8,C3k2,m.0.m.0.cv2.conv,64,3,0.05,1728
8,C3k2,m.0.m.1.cv1.conv,64,3,0.05,1728
8,C3k2,m.0.m.1.cv2.conv,64,3,0.05,1728
