model,classes,imgsz,threads,warmup,repeat,benchmark_images,measured_inferences,conf,iou,max_det,output_dims,output_w,output_h,output_c,mean_io_ms,mean_preprocess_ms,mean_inference_ms,mean_postprocess_ms,mean_compute_ms,median_compute_ms,p95_compute_ms,compute_fps,mean_total_ms,median_total_ms,p95_total_ms,total_fps,peak_rss_mib,raw_process_cpu_percent,normalized_board_cpu_percent,logical_cores
4_layer_replacement_p56_320_int8,11,320,2,5,3,50,150,0.25000000,0.69999999,300,2,2100,15,1,21.13546536,25.56711947,1530.21360632,0.52427883,1556.30500463,1522.98149350,1780.54485820,0.64254757,1577.44046999,1547.61308150,1803.25897840,0.63347891,57.29687500,192.94063852,96.47031926,2
