layer_id,layer_type,conv_name,out_channels,pruned_output_channels,amount,new_zero_weights
10,C2PSA,cv1.conv,256,13,0.05,3328
10,C2PSA,cv2.conv,256,13,0.05,3328
10,C2PSA,m.0.attn.qkv.conv,256,13,0.05,1664
10,C2PSA,m.0.attn.proj.conv,128,6,0.05,768
10,C2PSA,m.0.attn.pe.conv,128,6,0.05,54
10,C2PSA,m.0.ffn.0.conv,256,13,0.05,1664
10,C2PSA,m.0.ffn.1.conv,128,6,0.05,1536
