layer_id,layer_type,conv_name,total_weights,pruned_weights,amount,new_zero_weights
19,C3k2,cv1.conv,24576,1229,0.05,1229
19,C3k2,cv2.conv,24576,1229,0.05,1229
19,C3k2,m.0.cv1.conv,2048,102,0.05,102
19,C3k2,m.0.cv2.conv,2048,102,0.05,102
19,C3k2,m.0.cv3.conv,4096,205,0.05,205
19,C3k2,m.0.m.0.cv1.conv,9216,461,0.05,461
19,C3k2,m.0.m.0.cv2.conv,9216,461,0.05,461
19,C3k2,m.0.m.1.cv1.conv,9216,461,0.05,461
19,C3k2,m.0.m.1.cv2.conv,9216,461,0.05,461
