method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.295418,1.015744,0.078146,1.389309,719.782316,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_13_16_amt_0p10/yolo26n_l2_combo_13_16_amt_0p10.pt,val,4.726974,2376981,15203,0.639593,0.328868,0.474988,0.177765,0.215068,0.259117,0.988135,0.039169,1.286421,777.350737,"13,16",0.1,mask-based structured pruning; architecture shape unchanged
