layer_id,layer_type,conv_name,total_weights,pruned_weights,amount,new_zero_weights
10,C2PSA,cv1.conv,65536,3277,0.05,3277
10,C2PSA,cv2.conv,65536,3277,0.05,3277
10,C2PSA,m.0.attn.qkv.conv,32768,1638,0.05,1638
10,C2PSA,m.0.attn.proj.conv,16384,819,0.05,819
10,C2PSA,m.0.attn.pe.conv,1152,58,0.05,58
10,C2PSA,m.0.ffn.0.conv,32768,1638,0.05,1638
10,C2PSA,m.0.ffn.1.conv,32768,1638,0.05,1638
