method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.241129,1.004421,0.060799,1.306349,765.492120,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_1_amt_0p30/yolo26n_l1_layer_1_amt_0p30.pt,val,4.726157,2376981,1385,0.058267,0.501910,0.687123,0.004722,0.002932,0.253328,0.970071,0.038911,1.262311,792.197950,1,0.3,mask-based unstructured pruning; sparse weights with unchanged architecture shape
