method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.296576,1.020197,0.086437,1.403211,712.651290,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_7_10_8_17_amt_0p20/yolo26n_l1_combo_20_7_10_8_17_amt_0p20.pt,val,4.729196,2376981,214045,9.004910,0.505749,0.686967,0.000883,0.003088,0.263980,0.985561,0.076120,1.325660,754.341017,"20,7,10,8,17",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
