layer_id,layer_type,conv_name,out_channels,pruned_output_channels,amount,new_zero_weights
6,C3k2,cv1.conv,128,38,0.3,4864
6,C3k2,cv2.conv,128,38,0.3,7296
6,C3k2,m.0.cv1.conv,32,10,0.3,640
6,C3k2,m.0.cv2.conv,32,10,0.3,640
6,C3k2,m.0.cv3.conv,64,19,0.3,1216
6,C3k2,m.0.m.0.cv1.conv,32,10,0.3,2880
6,C3k2,m.0.m.0.cv2.conv,32,10,0.3,2880
6,C3k2,m.0.m.1.cv1.conv,32,10,0.3,2880
6,C3k2,m.0.m.1.cv2.conv,32,10,0.3,2880
