method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.255629,1.017672,0.073862,1.347163,742.300733,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_amount_sweep/layer_8_amt_0p30/yolo26n_l1_layer_8_amt_0p30.pt,val,4.726157,2376981,103222,4.342567,0.505212,0.688367,0.001420,0.001688,0.277177,0.971546,0.044515,1.293238,773.252596,8,0.3,mask-based unstructured pruning; sparse weights with unchanged architecture shape
