method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.268016,1.007715,0.058055,1.333786,749.745740,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_10_6_13_22_16_amt_0p20/yolo26n_l1_combo_10_6_13_22_16_amt_0p20.pt,val,4.729583,2376981,189084,7.954796,0.499296,0.682019,0.007336,0.008036,0.275186,0.986926,0.079600,1.341711,745.316796,"10,6,13,22,16",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
