layer_id,layer_type,conv_name,out_channels,pruned_output_channels,amount,new_zero_weights
16,C3k2,cv1.conv,64,19,0.3,4864
16,C3k2,cv2.conv,64,19,0.3,1824
16,C3k2,m.0.cv1.conv,16,5,0.3,160
16,C3k2,m.0.cv2.conv,16,5,0.3,160
16,C3k2,m.0.cv3.conv,32,10,0.3,320
16,C3k2,m.0.m.0.cv1.conv,16,5,0.3,720
16,C3k2,m.0.m.0.cv2.conv,16,5,0.3,720
16,C3k2,m.0.m.1.cv1.conv,16,5,0.3,720
16,C3k2,m.0.m.1.cv2.conv,16,5,0.3,720
