method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.319029,1.053352,0.066768,1.439149,694.854914,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_10_17_amt_0p20/yolo26n_l1_combo_10_17_amt_0p20.pt,val,4.726974,2376981,56759,2.387861,0.506914,0.688656,-0.000282,0.001399,0.448386,1.022193,0.042854,1.513433,660.749396,"10,17",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
