method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.251046,1.006984,0.064574,1.322605,756.083856,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_6_22_amt_0p10/yolo26n_l2_combo_20_10_6_22_amt_0p10.pt,val,4.728055,2376981,94573,3.978702,0.186274,0.301046,0.320359,0.389009,0.263749,0.985248,0.071005,1.320002,757.574745,"20,10,6,22",0.1,mask-based structured pruning; architecture shape unchanged
