method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.249865,1.017620,0.091916,1.359401,735.618028,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_22_10_8_amt_0p10/yolo26n_l2_combo_22_10_8_amt_0p10.pt,val,4.727443,2376981,104877,4.412193,0.278733,0.418218,0.227900,0.271837,0.252926,0.983201,0.045800,1.281927,780.075605,"22,10,8",0.1,mask-based structured pruning; architecture shape unchanged
