method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.233674,1.005003,0.046820,1.285496,777.909831,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_22_amt_0p30/yolo26n_l2_layer_22_amt_0p30.pt,val,4.726361,2376981,137561,5.787215,0.347797,0.515807,0.158836,0.174248,0.241868,0.984739,0.047194,1.273801,785.051815,22,0.3,mask-based structured pruning; architecture shape unchanged
