model,classes,imgsz,threads,warmup,repeat,benchmark_images,measured_inferences,conf,iou,max_det,output_dims,output_w,output_h,output_c,mean_io_ms,mean_preprocess_ms,mean_inference_ms,mean_postprocess_ms,mean_compute_ms,median_compute_ms,p95_compute_ms,compute_fps,mean_total_ms,median_total_ms,p95_total_ms,total_fps,peak_rss_mib,raw_process_cpu_percent,normalized_board_cpu_percent,logical_cores
baseline_official,80,640,2,5,3,50,150,0.25000000,0.69999999,300,2,8400,84,1,21.63883349,75.40440557,10927.47813946,14.75492773,11017.63747276,11042.63091850,11105.17611960,0.09076356,11039.27630625,11064.39041900,11130.79049920,0.09055151,142.82031250,189.84055138,94.92027569,2
