layer_id,layer_type,conv_name,out_channels,pruned_output_channels,amount,new_zero_weights
22,C3k2,cv1.conv,256,77,0.3,29568
22,C3k2,cv2.conv,256,77,0.3,29568
22,C3k2,m.0.0.cv1.conv,64,19,0.3,21888
22,C3k2,m.0.0.cv2.conv,128,38,0.3,21888
22,C3k2,m.0.1.attn.qkv.conv,256,77,0.3,9856
22,C3k2,m.0.1.attn.proj.conv,128,38,0.3,4864
22,C3k2,m.0.1.attn.pe.conv,128,38,0.3,342
22,C3k2,m.0.1.ffn.0.conv,256,77,0.3,9856
22,C3k2,m.0.1.ffn.1.conv,128,38,0.3,9728
