method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.241071,1.024860,0.092233,1.358164,736.288043,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_10_6_13_22_amt_0p10/yolo26n_l1_combo_20_10_6_13_22_amt_0p10.pt,val,4.729522,2376981,105913,4.455778,0.505843,0.687796,0.000789,0.002259,0.243794,0.998248,0.070117,1.312159,762.102842,"20,10,6,13,22",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
