layer_id,layer_type,conv_name,out_channels,pruned_output_channels,amount,new_zero_weights
8,C3k2,cv1.conv,256,77,0.3,19712
8,C3k2,cv2.conv,256,77,0.3,29568
8,C3k2,m.0.cv1.conv,64,19,0.3,2432
8,C3k2,m.0.cv2.conv,64,19,0.3,2432
8,C3k2,m.0.cv3.conv,128,38,0.3,4864
8,C3k2,m.0.m.0.cv1.conv,64,19,0.3,10944
8,C3k2,m.0.m.0.cv2.conv,64,19,0.3,10944
8,C3k2,m.0.m.1.cv1.conv,64,19,0.3,10944
8,C3k2,m.0.m.1.cv2.conv,64,19,0.3,10944
