layer_id,layer_type,conv_name,total_weights,pruned_weights,amount,new_zero_weights
16,C3k2,cv1.conv,16384,819,0.05,819
16,C3k2,cv2.conv,6144,307,0.05,307
16,C3k2,m.0.cv1.conv,512,26,0.05,26
16,C3k2,m.0.cv2.conv,512,26,0.05,26
16,C3k2,m.0.cv3.conv,1024,51,0.05,51
16,C3k2,m.0.m.0.cv1.conv,2304,115,0.05,115
16,C3k2,m.0.m.0.cv2.conv,2304,115,0.05,115
16,C3k2,m.0.m.1.cv1.conv,2304,115,0.05,115
16,C3k2,m.0.m.1.cv2.conv,2304,115,0.05,115
