domain,group_id,group_kind,eligible_for_cumulative_raw,protected_reason,selection_unit,score_basis,isomorphic_scope,root_channels_before,selectable_units_before,selected_unit_count,prune_first_mean_score,prune_first_max_score,all_unit_score_mean,all_unit_score_std,isomorphic_scope_rank,isomorphic_scope_size,isomorphic_queue_index
GEN2,DG031,GENERIC,True,,output_channel,GroupTaylorImportance_mean_mean,Isomorphic_<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ConcatOp'>_out<class 'torch_pruning.ops._ConcatOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in,128,128,48,0.6350301504135132,0.751123309135437,0.9999999403953552,0.5633471608161926,2,2,16
GEN2,DG032,GENERIC,True,,output_channel,GroupTaylorImportance_mean_mean,Isomorphic_<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ConcatOp'>_out<class 'torch_pruning.ops._ConcatOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out,32,32,12,0.7846630215644836,0.9377260208129883,1.0,0.20901675522327423,4,5,27
GEN2,DG033,GENERIC,True,,output_channel,GroupTaylorImportance_mean_mean,Isomorphic_<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ConcatOp'>_out<class 'torch_pruning.ops._ConcatOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in,32,32,12,0.5786838531494141,0.7202630043029785,1.0,0.4548855721950531,5,7,30
GEN2,DG034,GENERIC,True,,output_channel,GroupTaylorImportance_mean_mean,Isomorphic_<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in,32,32,12,0.6725964546203613,0.7776567935943604,1.0,0.38246846199035645,17,19,47
GEN2,DG035,GENERIC,True,,output_channel,GroupTaylorImportance_mean_mean,Isomorphic_<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in,32,32,12,0.6536273956298828,0.7281754612922668,1.0000001192092896,0.3856336772441864,15,19,45
GEN2,DG036,GENERIC,True,,output_channel,GroupTaylorImportance_mean_mean,Isomorphic_<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in,256,256,96,0.5442224144935608,0.6442512273788452,1.0,0.7279366254806519,9,19,39
GEN2,DG037,GENERIC,True,,output_channel,GroupTaylorImportance_mean_mean,Isomorphic_<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out,256,256,96,0.5486525297164917,0.6737766265869141,1.0,0.6800858378410339,1,1,11
GEN2,DG038,GENERIC,True,,output_channel,GroupTaylorImportance_mean_mean,Isomorphic_<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ConcatOp'>_out<class 'torch_pruning.ops._ConcatOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out,64,64,24,0.6840794682502747,0.8683496117591858,1.0,0.4225952923297882,1,5,12
GEN2,DG039,GENERIC,True,,output_channel,GroupTaylorImportance_mean_mean,Isomorphic_<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ConcatOp'>_out<class 'torch_pruning.ops._ConcatOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in,64,64,24,0.6460493206977844,0.8177446722984314,0.9999998211860657,0.41698893904685974,7,7,37
GEN2,DG040,GENERIC,True,,output_channel,GroupTaylorImportance_mean_mean,Isomorphic_<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in,64,64,24,0.6034201383590698,0.723501980304718,0.9999999403953552,0.46766525506973267,11,19,41
GEN2,DG041,GENERIC,True,,output_channel,GroupTaylorImportance_mean_mean,Isomorphic_<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in,64,64,24,0.5379492044448853,0.6918541789054871,0.9999998807907104,0.6493104100227356,8,19,38
GEN2,DG042,GENERIC,True,,output_channel,GroupTaylorImportance_mean_mean,Isomorphic_<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.conv.Conv2d'>_out<class 'torch.nn.modules.conv.Conv2d'>_out_<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch_pruning.ops._ConcatOp'>_out<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ElementWiseOp'>_out_<class 'torch_pruning.ops._ElementWiseOp'>_out<class 'torch_pruning.ops._ConcatOp'>_in_<class 'torch.nn.modules.conv.Conv2d'>_in,128,128,48,0.7721800804138184,0.8777527213096619,0.9999999403953552,0.2994116544723511,1,1,4
GEN2,CDG001,CUSTOM,True,,hidden_channel,coupled_cv1_abs_weight_times_mean_gradient,CUSTOM_<class 'ultralytics.nn.modules.block.C3k2'>_C3k2_NONATTENTION_LOGICAL_WIDTH_V1_hidden_channel,16,16,6,0.5753422379493713,0.6543102860450745,1.0,0.5754620432853699,4,7,24
GEN2,CDG002,CUSTOM,True,,hidden_channel,coupled_cv1_abs_weight_times_mean_gradient,CUSTOM_<class 'ultralytics.nn.modules.block.C3k2'>_C3k2_NONATTENTION_LOGICAL_WIDTH_V1_hidden_channel,32,32,12,0.6026989817619324,0.7772414684295654,0.9999998807907104,0.443164587020874,5,7,28
GEN2,CDG003,CUSTOM,True,,hidden_channel,coupled_cv1_abs_weight_times_mean_gradient,CUSTOM_<class 'ultralytics.nn.modules.block.C3k2'>_C3k2_NONATTENTION_LOGICAL_WIDTH_V1_hidden_channel,64,64,24,0.5643790364265442,0.7457079887390137,1.0000001192092896,0.4233715832233429,2,7,13
GEN2,CDG004,CUSTOM,True,,hidden_channel,coupled_cv1_abs_weight_times_mean_gradient,CUSTOM_<class 'ultralytics.nn.modules.block.C3k2'>_C3k2_NONATTENTION_LOGICAL_WIDTH_V1_hidden_channel,128,128,48,0.5747420191764832,0.7536939382553101,1.0,0.5612238645553589,3,7,20
GEN2,CDG005,CUSTOM,True,,paired_attention_unit,coupled_cv1_abs_weight_times_mean_gradient,CUSTOM_<class 'ultralytics.nn.modules.block.C2PSA'>_C2PSA_HEAD_AWARE_LOGICAL_WIDTH_V1_paired_attention_unit,128,64,24,0.5900193452835083,0.769692063331604,1.0,0.5272612571716309,1,1,1
GEN2,CDG006,CUSTOM,True,,hidden_channel,coupled_cv1_abs_weight_times_mean_gradient,CUSTOM_<class 'ultralytics.nn.modules.block.C3k2'>_C3k2_NONATTENTION_LOGICAL_WIDTH_V1_hidden_channel,64,64,24,0.652241587638855,0.8454734683036804,1.0,0.3802446126937866,6,7,32
GEN2,CDG007,CUSTOM,True,,hidden_channel,coupled_cv1_abs_weight_times_mean_gradient,CUSTOM_<class 'ultralytics.nn.modules.block.C3k2'>_C3k2_NONATTENTION_LOGICAL_WIDTH_V1_hidden_channel,32,32,12,0.7241992950439453,0.877740740776062,1.0,0.28144869208335876,7,7,35
GEN2,CDG008,CUSTOM,True,,hidden_channel,coupled_cv1_abs_weight_times_mean_gradient,CUSTOM_<class 'ultralytics.nn.modules.block.C3k2'>_C3k2_NONATTENTION_LOGICAL_WIDTH_V1_hidden_channel,64,64,24,0.5554119348526001,0.7580513954162598,1.0,0.46016547083854675,1,7,3
GEN2,CDG009,CUSTOM,True,,paired_attention_unit,coupled_cv1_abs_weight_times_mean_gradient,CUSTOM_<class 'ultralytics.nn.modules.block.C3k2'>_C3K2_ATTENTION_HEAD_AWARE_LOGICAL_WIDTH_V1_paired_attention_unit,128,64,24,0.6288798451423645,0.7580519914627075,1.0,0.5213428735733032,1,1,2
