model,classes,imgsz,threads,warmup,repeat,benchmark_images,measured_inferences,conf,iou,max_det,output_dims,output_w,output_h,output_c,mean_io_ms,mean_preprocess_ms,mean_inference_ms,mean_postprocess_ms,mean_compute_ms,median_compute_ms,p95_compute_ms,compute_fps,mean_total_ms,median_total_ms,p95_total_ms,total_fps,peak_rss_mib,raw_process_cpu_percent,normalized_board_cpu_percent,logical_cores
4_layer_replacement_p10_320_int8,11,320,2,5,3,50,150,0.25000000,0.69999999,300,2,2100,15,1,21.31575555,25.95270573,1708.31185224,0.54291197,1734.80746994,1697.91311150,1946.81380855,0.57643284,1756.12322549,1722.26070100,1966.19512470,0.56906257,57.61718750,193.21226527,96.60613264,2
