method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.324708,1.027788,0.086339,1.438835,695.006676,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_19_amt_0p10/yolo26n_l2_layer_19_amt_0p10.pt,val,4.726361,2376981,9219,0.387845,0.253362,0.401779,0.253270,0.288276,0.453813,1.095805,0.095880,1.645498,607.718821,19,0.1,mask-based structured pruning; architecture shape unchanged
