layer_id,layer_type,conv_name,out_channels,pruned_output_channels,amount,new_zero_weights
22,C3k2,cv1.conv,256,13,0.05,4992
22,C3k2,cv2.conv,256,13,0.05,4992
22,C3k2,m.0.0.cv1.conv,64,3,0.05,3456
22,C3k2,m.0.0.cv2.conv,128,6,0.05,3456
22,C3k2,m.0.1.attn.qkv.conv,256,13,0.05,1664
22,C3k2,m.0.1.attn.proj.conv,128,6,0.05,768
22,C3k2,m.0.1.attn.pe.conv,128,6,0.05,54
22,C3k2,m.0.1.ffn.0.conv,256,13,0.05,1664
22,C3k2,m.0.1.ffn.1.conv,128,6,0.05,1536
