method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.250097,1.005780,0.039882,1.295760,771.748094,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_20_10_6_22_amt_0p20/yolo26n_l1_combo_20_10_6_22_amt_0p20.pt,val,4.728055,2376981,188060,7.911717,0.504110,0.685278,0.002522,0.004777,0.275440,0.986632,0.043554,1.305626,765.915931,"20,10,6,22",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
