method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.275643,1.025349,0.111097,1.412089,708.170762,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_4_amt_0p40/yolo26n_l1_layer_4_amt_0p40.pt,val,4.726157,2376981,10242,0.430883,0.469459,0.652977,0.037173,0.037078,0.349103,0.991742,0.054157,1.395003,716.844392,4,0.4,mask-based unstructured pruning; sparse weights with unchanged architecture shape
