layer_id,layer_type,conv_name,total_weights,pruned_weights,amount,new_zero_weights
6,C3k2,cv1.conv,16384,4915,0.3,4915
6,C3k2,cv2.conv,24576,7373,0.3,7373
6,C3k2,m.0.cv1.conv,2048,614,0.3,614
6,C3k2,m.0.cv2.conv,2048,614,0.3,614
6,C3k2,m.0.cv3.conv,4096,1229,0.3,1229
6,C3k2,m.0.m.0.cv1.conv,9216,2765,0.3,2765
6,C3k2,m.0.m.0.cv2.conv,9216,2765,0.3,2765
6,C3k2,m.0.m.1.cv1.conv,9216,2765,0.3,2765
6,C3k2,m.0.m.1.cv2.conv,9216,2765,0.3,2765
