method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.257806,1.017378,0.080593,1.355777,737.584371,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_13_16_amt_0p10/yolo26n_l2_combo_20_13_16_amt_0p10.pt,val,4.727586,2376981,30179,1.269636,0.309085,0.467798,0.197547,0.222257,0.297490,0.972790,0.045024,1.315304,760.280460,"20,13,16",0.1,mask-based structured pruning; architecture shape unchanged
