model,classes,imgsz,threads,warmup,repeat,benchmark_images,measured_inferences,conf,iou,max_det,output_dims,output_w,output_h,output_c,mean_io_ms,mean_preprocess_ms,mean_inference_ms,mean_postprocess_ms,mean_compute_ms,median_compute_ms,p95_compute_ms,compute_fps,mean_total_ms,median_total_ms,p95_total_ms,total_fps,peak_rss_mib,raw_process_cpu_percent,normalized_board_cpu_percent,logical_cores
baseline_full,11,640,2,5,3,50,150,0.25000000,0.69999999,300,2,8400,15,1,22.83049283,73.81668119,10485.53763375,1.85554151,10561.20985646,10586.51924800,10649.80458275,0.09468612,10584.04034929,10607.08878550,10676.79178300,0.09445609,132.96484375,190.54043833,95.27021916,2
