method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.259504,1.021678,0.055427,1.336609,748.162184,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_6_13_22_16_amt_0p10/yolo26n_l2_combo_20_6_13_22_16_amt_0p10.pt,val,4.729522,2376981,84696,3.563175,0.082042,0.145392,0.424590,0.544663,0.258876,0.972423,0.049677,1.280975,780.655209,"20,6,13,22,16",0.1,mask-based structured pruning; architecture shape unchanged
