method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.283102,1.022503,0.079221,1.384826,722.112447,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_8_amt_0p10/yolo26n_l1_combo_20_22_8_amt_0p10.pt,val,4.727382,2376981,95140,4.002556,0.506413,0.688741,0.000219,0.001314,0.287316,1.000645,0.073501,1.361462,734.504503,"20,22,8",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
