method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.249730,1.019049,0.093927,1.362707,733.833548,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_6_16_amt_0p10/yolo26n_l1_combo_6_16_amt_0p10.pt,val,4.726769,2376981,11983,0.504127,0.506079,0.690336,0.000553,-0.000281,0.249325,0.983940,0.067040,1.300305,769.050052,"6,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
