layer_id,layer_type,conv_name,out_channels,pruned_output_channels,amount,new_zero_weights
4,C3k2,cv1.conv,64,26,0.4,1664
4,C3k2,cv2.conv,128,51,0.4,4896
4,C3k2,m.0.cv1.conv,16,6,0.4,1728
4,C3k2,m.0.cv2.conv,32,13,0.4,1872
