model,classes,imgsz,threads,warmup,repeat,benchmark_images,measured_inferences,conf,iou,max_det,output_dims,output_w,output_h,output_c,mean_io_ms,mean_preprocess_ms,mean_inference_ms,mean_postprocess_ms,mean_compute_ms,median_compute_ms,p95_compute_ms,compute_fps,mean_total_ms,median_total_ms,p95_total_ms,total_fps,peak_rss_mib,raw_process_cpu_percent,normalized_board_cpu_percent,logical_cores
2_baseline_full_int8,11,640,2,5,3,50,150,0.25000000,0.69999999,300,2,8400,15,1,21.29082930,72.56823192,7659.94342944,1.84753315,7734.35919451,7743.30191750,7822.82962280,0.12929319,7755.65002381,7765.07973150,7845.62822440,0.12889061,98.77343750,192.82121288,96.41060644,2
