method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.256542,1.018784,0.079576,1.354902,738.060555,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_amount_sweep/layer_9_amt_0p50/yolo26n_l1_layer_9_amt_0p50.pt,val,4.726157,2376981,81923,3.446515,0.506917,0.691306,-0.000285,-0.001251,0.270845,0.981460,0.049446,1.301751,768.196280,9,0.5,mask-based unstructured pruning; sparse weights with unchanged architecture shape
