model,classes,imgsz,threads,warmup,repeat,benchmark_images,measured_inferences,conf,iou,max_det,output_dims,output_w,output_h,output_c,mean_io_ms,mean_preprocess_ms,mean_inference_ms,mean_postprocess_ms,mean_compute_ms,median_compute_ms,p95_compute_ms,compute_fps,mean_total_ms,median_total_ms,p95_total_ms,total_fps,peak_rss_mib,raw_process_cpu_percent,normalized_board_cpu_percent,logical_cores
4_layer_replacement_p56_320,11,320,2,5,3,50,150,0.25000000,0.69999999,300,2,2100,15,1,21.21952613,25.52350918,1972.01118805,0.52778023,1998.06247746,1939.33876500,2238.09250645,0.50048485,2019.28200359,1962.52191600,2263.01565055,0.49491989,69.03125000,191.54523530,95.77261765,2
