method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.247317,1.032983,0.053603,1.333904,749.679394,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_7_22_8_amt_0p10/yolo26n_l2_combo_20_7_22_8_amt_0p10.pt,val,4.727851,2376981,124728,5.247328,0.262164,0.397914,0.244469,0.292141,0.270024,1.000104,0.069571,1.339699,746.436391,"20,7,22,8",0.1,mask-based structured pruning; architecture shape unchanged
