method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.249449,1.005586,0.062639,1.317674,758.912815,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_17_amt_0p20/yolo26n_l1_combo_22_17_amt_0p20.pt,val,4.726974,2376981,99356,4.179924,0.506573,0.689427,0.000059,0.000628,0.255950,0.980408,0.073634,1.309991,763.363901,"22,17",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
