method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.308058,1.014147,0.075813,1.398018,715.298276,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_7_10_8_17_amt_0p10/yolo26n_l2_combo_20_7_10_8_17_amt_0p10.pt,val,4.729196,2376981,107128,4.506893,0.279273,0.430847,0.227360,0.259208,0.278123,0.983089,0.070194,1.331406,751.085460,"20,7,10,8,17",0.1,mask-based structured pruning; architecture shape unchanged
