layer_id,layer_type,conv_name,total_weights,pruned_weights,amount,new_zero_weights
4,C3k2,cv1.conv,4096,819,0.2,819
4,C3k2,cv2.conv,12288,2458,0.2,2458
4,C3k2,m.0.cv1.conv,4608,922,0.2,922
4,C3k2,m.0.cv2.conv,4608,922,0.2,922
