method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.264923,1.007288,0.057263,1.329474,752.177260,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_10_17_amt_0p10/yolo26n_l1_combo_7_10_17_amt_0p10.pt,val,4.727382,2376981,57872,2.434685,0.505211,0.688522,0.001421,0.001533,0.249417,0.985508,0.047176,1.282101,779.969682,"7,10,17",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
