method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.251168,1.014345,0.070035,1.335548,748.756390,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_20_7_22_10_amt_0p10/yolo26n_l2_combo_20_7_22_10_amt_0p10.pt,val,4.727994,2376981,116141,4.886072,0.311952,0.461063,0.194680,0.228993,0.263167,0.973865,0.071890,1.308922,763.987710,"20,7,22,10",0.1,mask-based structured pruning; architecture shape unchanged
