method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.243649,1.015333,0.073299,1.332281,750.592505,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_amount_sweep/layer_0_amt_0p50/yolo26n_l1_layer_0_amt_0p50.pt,val,4.726157,2376981,219,0.009213,0.018311,0.030356,0.488322,0.659699,0.260367,1.009486,0.065734,1.335588,748.734063,0,0.5,mask-based unstructured pruning; sparse weights with unchanged architecture shape
