method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.281782,1.019817,0.076637,1.378235,725.565529,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p20/combo_22_amt_0p20/yolo26n_l2_combo_22_amt_0p20.pt,val,4.726361,2376981,92397,3.887158,0.348809,0.517914,0.157823,0.172141,0.279348,0.985468,0.072182,1.336997,747.944689,22,0.2,mask-based structured pruning; architecture shape unchanged
