model,classes,imgsz,threads,warmup,repeat,benchmark_images,measured_inferences,conf,iou,max_det,output_dims,output_w,output_h,output_c,mean_io_ms,mean_preprocess_ms,mean_inference_ms,mean_postprocess_ms,mean_compute_ms,median_compute_ms,p95_compute_ms,compute_fps,mean_total_ms,median_total_ms,p95_total_ms,total_fps,peak_rss_mib,raw_process_cpu_percent,normalized_board_cpu_percent,logical_cores
2_baseline_full_320,11,640,2,5,3,50,150,0.25000000,0.69999999,300,2,2100,15,1,22.51255285,74.44956225,10237.11907168,0.50209738,10312.07073131,10332.57602650,10421.57396060,0.09697373,10334.58328416,10350.09658200,10445.54220220,0.09673621,139.14062500,190.27448612,95.13724306,2
