method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.299010,1.020389,0.101693,1.421093,703.683881,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_10_8_amt_0p10/yolo26n_l1_combo_22_10_8_amt_0p10.pt,val,4.727443,2376981,105086,4.420986,0.505810,0.687699,0.000822,0.002356,0.303825,0.983456,0.074562,1.361843,734.298909,"22,10,8",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
