experiment,domain,checkpoint,accepted_group_count,parameters_before,parameters_after,parameter_reduction_percent,stage_schedule,total_fine_tuning_epochs,map50,map75,map50_95,precision,recall,baseline_map50_95,map50_95_retention_vs_baseline_percent,model,model_sha256
T7_GEN_6_6_8_10_40,GEN,best,46,2508090,1083192,56.81207612167027,6-6-8-10-40,70,0.7970162035343659,0.6867318128561808,0.6123146169793877,0.7709101684555638,0.7509964771798294,0.6471450411564876,94.61783341260626,experiments/recovery/recovery_56pct/T7_gen_70ep/models/final/GEN_T7_70epoch_best.pth,52431D9AEBB986BB0149BFC3EE77D00CC7A1F4D4E6C325D16DEC9EC96B642980
T7_GEN_6_6_8_10_40,GEN,last,46,2508090,1083192,56.81207612167027,6-6-8-10-40,70,0.7970672388503464,0.6863493326716832,0.6120885063402577,0.776665336609327,0.7465578000501844,0.6471450411564876,94.5828936966616,experiments/recovery/recovery_56pct/T7_gen_70ep/models/final/GEN_T7_70epoch_last.pth,C170783958C988FD58079030EF365BFBE2606702739E754A4802BD91F24F93DE
